name,slug,gallery_slug,image_filename,image_path,image_url,destination_url,alt_text,caption,description,sort_order,open_in_new_tab,original_image_url,original_destination_url,original_filename,parse_method,parse_warning
OUR LADY OF FATIMA,home-devotions-our-lady-of-fatima,home-devotions,003-DSC00268-3-scaled.jpg,../tod-gallery-images/home-devotions/003-DSC00268-3-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00310-3-scaled.jpg,https://thekabilincenter.org/our-lady-of-fatima/,OUR LADY OF FATIMA,,"OUR LADY OF FATIMA

Plaster

Height: 115cm

Our Lady of the Immaculate Conception Parish Church

Oslob , Cebu

Accession no. ICP-RO-SV-026",2,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00268-3-768x1369.jpg,https://thekabilincenter.org/our-lady-of-fatima/,DSC00268-3-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SACRED HEART,home-devotions-sacred-heart,home-devotions,004-DSC03822-scaled.jpg,../tod-gallery-images/home-devotions/004-DSC03822-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC03839-scaled.jpg,https://thekabilincenter.org/sacred-heart/,SACRED HEART,,"SACRED HEART

Plaster

Height: 43cm

Our Lady of the Immaculate Conception Parish Church

Oslob , Cebu

Accession no. ICP-RO-SV-003",3,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC03822-768x1369.jpg,https://thekabilincenter.org/sacred-heart/,DSC03822-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
IMAGE USED FOR BLOCK ROSARY,home-devotions-image-used-for-block-rosary,home-devotions,005-1-DSC00767-2-scaled.jpg,../tod-gallery-images/home-devotions/005-1-DSC00767-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00762-2-scaled.jpg,https://thekabilincenter.org/image-used-for-block-rosary/,IMAGE USED FOR BLOCK ROSARY,,"IMAGE USED FOR BLOCK ROSARY

Total Height (Case): 50cm

Santo Tomas de Villanueva Parish Church

Danao City, Cebu

Accession no. STVP-RO-SV-026",4,true,https://thekabilincenter.org/wp-content/uploads/2023/10/1-DSC00767-2-768x1369.jpg,https://thekabilincenter.org/image-used-for-block-rosary/,1-DSC00767-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
IMAGE USED FOR BLOCK ROSARY,home-devotions-image-used-for-block-rosary-2,home-devotions,006-DSC00794-2-scaled.jpg,../tod-gallery-images/home-devotions/006-DSC00794-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00794-2-1-scaled.jpg,https://thekabilincenter.org/image-used-for-block-rosary-2/,IMAGE USED FOR BLOCK ROSARY,,"IMAGE USED FOR BLOCK ROSARY

Height: 38cm

Santo Tomas de Villanueva Parish Church

Danao City, Cebu

Accession no. STVP-RO-SV-027",5,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00794-2-768x1430.jpg,https://thekabilincenter.org/image-used-for-block-rosary-2/,DSC00794-2-768x1430.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
IMAGE USED FOR BLOCK ROSARY,home-devotions-image-used-for-block-rosary-3,home-devotions,007-DSC00775-2-scaled.jpg,../tod-gallery-images/home-devotions/007-DSC00775-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00775-2-1-scaled.jpg,https://thekabilincenter.org/image-used-for-block-rosary-3/,IMAGE USED FOR BLOCK ROSARY,,"IMAGE USED FOR BLOCK ROSARY

Height: 57cm

Santo Tomas de Villanueva Parish Church

Danao City, Cebu

Accession no. STVP-RO-SV-029",6,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00775-2-768x1369.jpg,https://thekabilincenter.org/image-used-for-block-rosary-3/,DSC00775-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
VIRGIN STATUE,home-devotions-virgin-statue,home-devotions,013-DSC01261-scaled.jpg,../tod-gallery-images/home-devotions/013-DSC01261-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01265-scaled.jpg,https://thekabilincenter.org/virgin-statue/,VIRGIN STATUE,,"VIRGIN STATUE

Wooden base and body, ivory head and hands

Height: 38cm

Archdiocesan Shrine of San Miguel Arcangel

Argao, Cebu

Accession no. APM-RO-SV-080",7,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01261-768x1369.jpg,https://thekabilincenter.org/virgin-statue/,DSC01261-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
FRAMED LAGANG,home-devotions-framed-lagang,home-devotions,014-DSC01083-scaled.jpg,../tod-gallery-images/home-devotions/014-DSC01083-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01084-scaled.jpg,https://thekabilincenter.org/framed-lagang/,FRAMED LAGANG,,"FRAMED LAGANG

Wooden frame with shells

Height: Dimensions: 62 x 48cm

Previously owned by Dona Francisca Minoza y Lucau

Archdiocesan Shrine of San Miguel Arcangel

Argao, Cebu

Accession no. APM-RO-SV-0 52",8,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01083-768x1401.jpg,https://thekabilincenter.org/framed-lagang/,DSC01083-768x1401.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
FRAMED LAGANG,home-devotions-framed-lagang-2,home-devotions,015-DSC01071-scaled.jpg,../tod-gallery-images/home-devotions/015-DSC01071-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01073-scaled.jpg,https://thekabilincenter.org/framed-lagang-2/,FRAMED LAGANG,,"FRAMED LAGANG

Wooden frame with shells

Dimensions: 62 x 48cm

Archdiocesan Shrine of San Miguel Arcangel

Argao, Cebu

Accession no. APM-RO-SV-053",9,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01071-768x1369.jpg,https://thekabilincenter.org/framed-lagang-2/,DSC01071-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
FRAMED LAGANG,home-devotions-framed-lagang-3,home-devotions,016-DSC01058-scaled.jpg,../tod-gallery-images/home-devotions/016-DSC01058-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01058-1-scaled.jpg,https://thekabilincenter.org/framed-lagang-3/,FRAMED LAGANG,,"FRAMED LAGANG

Wooden frame with shells

Dimensions: 49 x 40cm

Archdiocesan Shrine of San Miguel Arcangel

Argao, Cebu

Accession no. APM-RO-SV-054",10,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01058-768x1369.jpg,https://thekabilincenter.org/framed-lagang-3/,DSC01058-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
CRUCIFIX INSIDE RELIQUARY,home-devotions-crucifix-inside-reliquary,home-devotions,017-DSC00805-2-scaled.jpg,../tod-gallery-images/home-devotions/017-DSC00805-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00814-2-scaled.jpg,https://thekabilincenter.org/crucifix-inside-reliquary/,CRUCIFIX INSIDE RELIQUARY,,"CRUCIFIX INSIDE RELIQUARY

Height: 60cm

HOUSE COLLECTION - CHAPEL

Santa Fe, Bantayan Island, Cebu

Accession no. BIPM-RO-SV-002",11,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00805-2-768x1369.jpg,https://thekabilincenter.org/crucifix-inside-reliquary/,DSC00805-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
"PRAYER BOOK; EL PERFECTO CHRISTIANO, PARALEVANTOR EL SPIRITO ADIOS",home-devotions-prayer-book-el-perfecto-christiano-paralevantor-el-spirito-adios,home-devotions,018-DSC00061-scaled.jpg,../tod-gallery-images/home-devotions/018-DSC00061-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00062-scaled.jpg,https://thekabilincenter.org/prayer-book-el-perfecto-christiano-paralevantor-el-spirito-adios/,"PRAYER BOOK; EL PERFECTO CHRISTIANO, PARALEVANTOR EL SPIRITO ADIOS",,"PRAYER BOOK; EL PERFECTO CHRISTIANO, PARALEVANTOR EL SPIRITO ADIOS

boar skin, point on parchment

Dimensions: 7 x 10cm

Archdiocesan Shrine of Santa Ana

Barili , Cebu

Accession no. BAPM-RO-SV-007",12,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00061-768x431.jpg,https://thekabilincenter.org/prayer-book-el-perfecto-christiano-paralevantor-el-spirito-adios/,DSC00061-768x431.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
COMBATE ESPIRITUAL,home-devotions-combate-espiritual,home-devotions,019-DSC00304-1-scaled.jpg,../tod-gallery-images/home-devotions/019-DSC00304-1-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00304-2-scaled.jpg,https://thekabilincenter.org/combate-espiritual/,COMBATE ESPIRITUAL,,"COMBATE ESPIRITUAL

Dimension: 9 x 14cm

Archdiocesan Shrine of Santa Ana

Barili , Cebu

Accession no. BAPM-RO-SV-030",13,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00304-1-768x431.jpg,https://thekabilincenter.org/combate-espiritual/,DSC00304-1-768x431.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SANTO NIÑO,images-of-christ-santo-nino,images-of-christ,018-1-thumbnail-scaled.jpg,../tod-gallery-images/images-of-christ/018-1-thumbnail-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/01/DSC03311-copy-scaled.jpg,https://thekabilincenter.org/santo-nino/,SANTO NIÑO,,"SANTO NIÑO

18th century

Inayawan, Pardo, Cebu

Height: 16.51cm

STC Folklife Museum

Saint Theresa’s College, Cebu City

Accession number: STC-202",1,true,https://thekabilincenter.org/wp-content/uploads/2022/12/1-thumbnail-768x1369.jpg,https://thekabilincenter.org/santo-nino/,1-thumbnail-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SANTO NIÑO,images-of-christ-santo-nino-2,images-of-christ,018-1-thumbnail-scaled.jpg,../tod-gallery-images/images-of-christ/018-1-thumbnail-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/01/DSC03344-copy-scaled.jpg,https://thekabilincenter.org/santo-nino-2/,SANTO NIÑO,,"SANTO NIÑO

19th century

Cordova, Cebu

De tallado, polychromed wood

Height: 20.83cm

STC Folklife Museum

Saint Theresa’s College, Cebu City

Accession number: STC-150",2,true,https://thekabilincenter.org/wp-content/uploads/2023/01/1-thumbnail-768x1369.jpg,https://thekabilincenter.org/santo-nino-2/,1-thumbnail-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SANTO NIÑO,images-of-christ-santo-nino-3,images-of-christ,024-1-thumbnail-1-scaled.jpg,../tod-gallery-images/images-of-christ/024-1-thumbnail-1-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/01/DSC03461-2-copy-scaled.jpg,https://thekabilincenter.org/santo-nino-3/,SANTO NIÑO,,"SANTO NIÑO

19th century

Sirayab, Dipolog, Zamboanga del Norte

De tallado, polychromed wood

STC Folklife Museum

Saint Theresa’s College, Cebu City

Accession number: STC-149",3,true,https://thekabilincenter.org/wp-content/uploads/2023/01/1-thumbnail-1-768x1369.jpg,https://thekabilincenter.org/santo-nino-3/,1-thumbnail-1-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SANTO NIÑO,images-of-christ-santo-nino-4,images-of-christ,025-1-thumbnail-2-scaled.jpg,../tod-gallery-images/images-of-christ/025-1-thumbnail-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/01/DSC03653-2-copy-scaled.jpg,https://thekabilincenter.org/santo-nino-4/,SANTO NIÑO,,"SANTO NIÑO

Approximate age unknown

Panay

De tallado, polychromed wood

Height with the base: 15.24cm

STC Folklife Museum

Saint Theresa’s College, Cebu City

Accession number: STC-132",4,true,https://thekabilincenter.org/wp-content/uploads/2023/01/1-thumbnail-2-768x1369.jpg,https://thekabilincenter.org/santo-nino-4/,1-thumbnail-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SANTO NIÑO,images-of-christ-santo-nino-5,images-of-christ,026-1-thumbnail-3-scaled.jpg,../tod-gallery-images/images-of-christ/026-1-thumbnail-3-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/01/DSC03868-2-copy-scaled.jpg,https://thekabilincenter.org/santo-nino-5/,SANTO NIÑO,,"SANTO NIÑO

19th century

Cordova, Cebu

De tallado, polychromed wood

STC Folklife Museum

Saint Theresa’s College, Cebu City

Accession number: STC-204",5,true,https://thekabilincenter.org/wp-content/uploads/2023/01/1-thumbnail-3-768x1369.jpg,https://thekabilincenter.org/santo-nino-5/,1-thumbnail-3-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SANTO NIÑO,images-of-christ-santo-nino-6,images-of-christ,027-1-thumbnail-4-scaled.jpg,../tod-gallery-images/images-of-christ/027-1-thumbnail-4-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/01/DSC03883-2-copy-scaled.jpg,https://thekabilincenter.org/santo-nino-6/,SANTO NIÑO,,"SANTO NIÑO

19th century

Paknaan, Mandaue City, Cebu

De tallado, polychromed wood

Height with the base: 12.7cm

STC Folklife Museum

Saint Theresa’s College, Cebu City

Accession number: STC-205",6,true,https://thekabilincenter.org/wp-content/uploads/2023/01/1-thumbnail-4-768x1369.jpg,https://thekabilincenter.org/santo-nino-6/,1-thumbnail-4-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SANTO NIÑO,images-of-christ-santo-nino-7,images-of-christ,028-1-thumbnail-5-scaled.jpg,../tod-gallery-images/images-of-christ/028-1-thumbnail-5-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/01/DSC00131-2-copy-scaled.jpg,https://thekabilincenter.org/santo-nino-7/,SANTO NIÑO,,"SANTO NIÑO

19th century

Cordova, Cebu

De tallado, polychromed wood

Height with the Base: 13.21cm

STC Folklife Museum

Saint Theresa’s College, Cebu City

Accession number: STC-137",7,true,https://thekabilincenter.org/wp-content/uploads/2023/01/1-thumbnail-5-768x1369.jpg,https://thekabilincenter.org/santo-nino-7/,1-thumbnail-5-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SANTO NIÑO DE PORO,images-of-christ-santo-nino-de-poro,images-of-christ,029-1-thumbnail-6-scaled.jpg,../tod-gallery-images/images-of-christ/029-1-thumbnail-6-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/01/DSC01330-2-copy-scaled.jpg,https://thekabilincenter.org/santo-nino-de-poro/,SANTO NIÑO DE PORO,,"SANTO NIÑO DE PORO

18th century

Poro, Camotes Island, Cebu

De tallado, polychromed wood

Height:

STC Folklife Museum

Saint Theresa’s College, Cebu City

Accession number: STC-131",8,true,https://thekabilincenter.org/wp-content/uploads/2023/01/1-thumbnail-6-768x1369.jpg,https://thekabilincenter.org/santo-nino-de-poro/,1-thumbnail-6-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SANTO NIÑO,images-of-christ-santo-nino-8,images-of-christ,030-1-thumbnail-7-scaled.jpg,../tod-gallery-images/images-of-christ/030-1-thumbnail-7-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/01/DSC01880-scaled.jpg,https://thekabilincenter.org/santo-nino-8/,SANTO NIÑO,,"SANTO NIÑO

19th century

Barili, Cebu

De tallado, polychromed wood

Barili Folk and Heritage Museum

Accession number: BAPM-BFHM-020",9,true,https://thekabilincenter.org/wp-content/uploads/2023/01/1-thumbnail-7-768x1369.jpg,https://thekabilincenter.org/santo-nino-8/,1-thumbnail-7-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SANTO NIÑO,images-of-christ-santo-nino-9,images-of-christ,031-1-thumbnail-8-scaled.jpg,../tod-gallery-images/images-of-christ/031-1-thumbnail-8-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/01/DSC01424-scaled.jpg,https://thekabilincenter.org/santo-nino-9/,SANTO NIÑO,,"SANTO NIÑO

19th century

Barili, Cebu

De tallado, polychromed wood

Barili Folk and Heritage Museum

Accession number: BAPM-BFHM-OO3",10,true,https://thekabilincenter.org/wp-content/uploads/2023/01/1-thumbnail-8-768x1287.jpg,https://thekabilincenter.org/santo-nino-9/,1-thumbnail-8-768x1287.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SANTO NIÑO,images-of-christ-santo-nino-10,images-of-christ,032-1-thumbnail-9-scaled.jpg,../tod-gallery-images/images-of-christ/032-1-thumbnail-9-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/01/DSC01388-scaled.jpg,https://thekabilincenter.org/santo-nino-10/,SANTO NIÑO,,"SANTO NIÑO

18th century

Barili, Cebu

De tallado, polychromed wood

Barili Folk and Heritage Museum

Accession number: BAPM-BFHM-OO1",11,true,https://thekabilincenter.org/wp-content/uploads/2023/01/1-thumbnail-9-768x1369.jpg,https://thekabilincenter.org/santo-nino-10/,1-thumbnail-9-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
NIÑO BAMBINO,images-of-christ-nino-bambino,images-of-christ,033-1-thumbnail-10-scaled.jpg,../tod-gallery-images/images-of-christ/033-1-thumbnail-10-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/01/DSC01053.jpg,https://thekabilincenter.org/nino-bambino/,NIÑO BAMBINO,,"NIÑO BAMBINO

19th century

Nuestra Señora del Patrocinio de Maria Parish

Boljoon, Cebu

De vestir, polychromed wood, glass eyes

Height: 33cm

Accession number: BPM-RO-SV-060",12,true,https://thekabilincenter.org/wp-content/uploads/2023/01/1-thumbnail-10-768x431.jpg,https://thekabilincenter.org/nino-bambino/,1-thumbnail-10-768x431.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SANTO NIÑO,images-of-christ-santo-nino-11,images-of-christ,034-1-thumbnail-11-scaled.jpg,../tod-gallery-images/images-of-christ/034-1-thumbnail-11-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/01/DSC00721-scaled.jpg,https://thekabilincenter.org/santo-nino-11/,SANTO NIÑO,,"SANTO NIÑO

Late 18th century

Archdiocesan Shrine of San Miguel Arcangel

Argao, Cebu

De vestir, polychromed wood, glass eyes

Height: 57cm

Accession number: APM-RO-SV-050",13,true,https://thekabilincenter.org/wp-content/uploads/2023/01/1-thumbnail-11-768x1369.jpg,https://thekabilincenter.org/santo-nino-11/,1-thumbnail-11-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SANTO NIÑO,images-of-christ-santo-nino-12,images-of-christ,035-1-thumbnail-12-scaled.jpg,../tod-gallery-images/images-of-christ/035-1-thumbnail-12-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/01/DSC00645-scaled.jpg,https://thekabilincenter.org/santo-nino-12/,SANTO NIÑO,,"SANTO NIÑO

18th century

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu

De vestir, polychromed wood, glass eyes

Height: 47.5cm

Accession number: BPM-RO-SV-041",14,true,https://thekabilincenter.org/wp-content/uploads/2023/01/1-thumbnail-12-768x1400.jpg,https://thekabilincenter.org/santo-nino-12/,1-thumbnail-12-768x1400.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SANTO NIÑO,images-of-christ-santo-nino-13,images-of-christ,036-1-thumbnail-13-scaled.jpg,../tod-gallery-images/images-of-christ/036-1-thumbnail-13-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/01/DSC02789-scaled.jpg,https://thekabilincenter.org/santo-nino-13/,SANTO NIÑO,,"SANTO NIÑO

19th century

Saint Gregory the Great Parish Church

Ginatilan, Cebu

De vestir, polychromed wood, glass eyes

Height: 49cm

Accession number: SGTG-RO-SV-003",15,true,https://thekabilincenter.org/wp-content/uploads/2023/01/1-thumbnail-13-768x1369.jpg,https://thekabilincenter.org/santo-nino-13/,1-thumbnail-13-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
Blessed Virgin,images-of-christ-blessed-virgin-5,images-of-christ,037-1-thumbnail-14-scaled.jpg,../tod-gallery-images/images-of-christ/037-1-thumbnail-14-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00668-2-copy-scaled.jpg,https://thekabilincenter.org/blessed-virgin-5/,Blessed Virgin,,"Blessed Virgin

18th century

Inayawan, Cebu City

De tallado, polychromed wood

Height with the Base: 9.2”

Donated by apolinario Ocareza

Solicited by E. Magallon

STC Folklife Museum

Saint Theresa’s College, Cebu City

Accession number: STC-063",16,true,https://thekabilincenter.org/wp-content/uploads/2023/01/1-thumbnail-14-768x1369.jpg,https://thekabilincenter.org/blessed-virgin-5/,1-thumbnail-14-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
